ApplNo	ProductNo	TECode	TESequence	ProductMktStatus
077121	002	AB	1	1
077122	001	AB	1	1
077122	002	AB	1	1
077123	001	AB	1	1
077126	001	AP	1	1
077127	001	AB2	1	1
077127	002	AB2	1	1
077128	001	AB	1	1
077128	002	AB	1	1
077128	003	AB	1	1
077128	004	AB	1	1
077129	001	AB	1	1
077129	002	AB	1	1
077129	003	AB	1	1
077129	004	AB	1	1
077130	001	AB	1	1
077130	002	AB	1	1
077130	003	AB	1	1
077130	004	AB	1	1
077131	001	AB	1	1
077131	002	AB	1	1
077131	003	AB	1	1
077131	004	AB	1	1
077132	001	AB	1	1
077132	002	AB	1	1
077132	003	AB	1	1
077133	001	AP	1	1
077135	001	AB	1	1
077135	002	AB	1	1
077136	001	AB	1	1
077137	001	AB	1	1
077139	001	AP	1	1
077139	002	AP	1	1
077139	003	AP	1	1
077139	004	AP	1	1
077141	001	AB	1	1
077141	002	AB	1	1
077142	001	AA	1	1
077147	001	AB	1	1
077147	002	AB	1	1
077147	003	AB	1	1
077149	001	AB	1	1
077150	001	AB	1	1
077151	002	AP	1	1
077152	001	AB	1	1
077152	002	AB	1	1
077154	001	AB	1	1
077154	002	AB	1	1
077154	003	AB	1	1
077154	004	AB	1	1
077155	001	AP	1	1
077156	001	AB	1	1
077157	001	AB	1	1
077157	002	AB	1	1
077157	003	AB	1	1
077159	001	AB	1	1
077159	002	AB	1	1
077159	003	AB	1	1
077161	001	AP	1	1
077163	001	AB	1	1
077163	002	AB	1	1
077163	003	AB	1	1
077166	001	AB	1	1
077166	002	AB	1	1
077166	003	AB	1	1
077166	004	AB	1	1
077166	005	AB	1	1
077167	001	AB	1	1
077167	002	AB	1	1
077167	003	AB	1	1
077168	001	AB	1	1
077169	001	AB	1	1
077169	002	AB	1	1
077171	001	AB	1	1
077171	002	AB	1	1
077171	003	AB	1	1
077171	004	AB	1	1
077171	005	AB	1	1
077172	001	AP	1	1
077173	001	AP	1	1
077174	001	AP	1	1
077176	001	AB	1	1
077177	001	AP	1	1
077179	001	AB	1	1
077179	002	AB	1	1
077179	003	AB	1	1
077179	004	AB	1	1
077179	005	AB	1	1
077179	006	AB	1	1
077180	001	AB	1	1
077181	001	AB	1	1
077182	001	AB	1	1
077183	001	AB	1	1
077183	002	AB	1	1
077183	003	AB	1	1
077183	004	AB	1	1
077184	001	AB	1	1
077186	001	AP	1	1
077187	001	AP	1	1
077190	001	AP	1	1
077194	001	AB	1	1
077194	002	AB	1	1
077194	003	AB	1	1
077194	004	AB	1	1
077194	005	AB	1	1
077195	001	AB	1	1
077197	001	AB	1	1
077198	001	AB	1	1
077198	002	AB	1	1
077198	003	AB	1	1
077198	004	AB	1	1
077203	001	AB	1	1
077203	002	AB	1	1
077204	001	AB	1	1
077204	002	AB	1	1
077205	001	AB	1	1
077205	002	AB	1	1
077205	003	AB	1	1
077206	001	AB	1	1
077206	002	AB	1	1
077206	003	AB	1	1
077209	001	AB	1	1
077212	001	AB	1	1
077214	001	AB	1	1
077214	002	AB	1	1
077219	001	AP	1	1
077219	002	AP	1	1
077220	001	AB	1	1
077220	002	AB	1	1
077222	001	AB	1	1
077222	002	AB	1	1
077222	003	AB	1	1
077224	001	AB	1	1
077226	001	AB	1	1
077227	001	AB	1	1
077232	001	AB	1	1
077232	002	AB	1	1
077232	003	AB	1	1
077233	001	AP	1	1
077234	001	AP	1	1
077236	001	AB	1	1
077237	001	AB	1	1
077237	002	AB	1	1
077238	001	AB	1	1
077238	002	AB	1	1
077239	001	AB	1	1
077239	002	AB	1	1
077241	001	AB	1	1
077242	001	AB	1	1
077242	002	AB	1	1
077242	003	AB	1	1
077243	001	AB	1	1
077243	002	AB	1	1
077243	003	AB	1	1
077243	004	AB	1	1
077244	001	AP	1	1
077244	002	AP	1	1
077244	003	AP	1	1
077244	004	AP	1	1
077245	001	AP	1	1
077245	002	AP	1	1
077246	001	AB	1	1
077247	003	AP	1	1
077248	001	AB	1	1
077248	002	AB	1	1
077250	001	AP	1	1
077251	001	AB	1	1
077253	001	AB	1	1
077253	002	AB	1	1
077253	003	AB	1	1
077253	004	AB	1	1
077254	001	AB	1	1
077254	002	AB	1	1
077254	003	AB	1	1
077255	001	AB	1	1
077255	002	AB	1	1
077256	001	AB	1	1
077256	002	AB	1	1
077256	003	AB	1	1
077259	001	AT	1	1
077259	002	AT	1	1
077260	001	AP	1	1
077260	002	AP	1	1
077262	001	AB	1	1
077262	002	AB	1	1
077262	003	AB	1	1
077263	001	AB	1	1
077263	002	AB	1	1
077264	001	AB	1	1
077266	003	AP	1	1
077266	004	AP	1	1
077267	001	AB	1	1
077268	001	AA	1	1
077269	001	AP	1	1
077269	002	AP	1	1
077269	003	AP	1	1
077269	004	AP	1	1
077270	001	AB	1	1
077270	002	AB	1	1
077270	003	AB	1	1
077272	002	AB	1	1
077277	001	AB	1	1
077277	002	AB	1	1
077279	001	AA	1	1
077280	001	AB	1	1
077280	002	AB	1	1
077280	003	AB	1	1
077283	001	AP	1	1
077284	001	AB3	1	1
077284	002	AB3	1	1
077285	001	AB3	1	1
077285	002	AB3	1	1
077287	001	AB	1	1
077289	001	AB	1	1
077289	002	AB	1	1
077289	003	AB	1	1
077293	001	AB	1	1
077293	002	AB	1	1
077293	003	AB	1	1
077295	001	AB	1	1
077295	002	AB	1	1
077295	003	AB	1	1
077296	001	AB	1	1
077296	002	AB	1	1
077296	003	AB	1	1
077297	001	AP	1	1
077298	001	AB	1	1
077298	002	AB	1	1
077302	001	AB	1	1
077302	002	AB	1	1
077302	003	AB	1	1
077302	004	AB	1	1
077302	005	AB	1	1
077302	006	AB	1	1
077304	001	AA	1	1
077306	001	AB	1	1
077306	002	AB	1	1
077307	001	AB	1	1
077307	002	AB	1	1
077307	003	AB	1	1
077308	001	AT	1	1
077309	001	AB	1	1
077309	002	AB	1	1
077310	001	AB	1	1
077312	001	AB	1	1
077312	002	AB	1	1
077312	003	AB	1	1
077312	004	AB	1	1
077312	005	AB	1	1
077312	006	AB	1	1
077314	001	AB	1	1
077314	002	AB	1	1
077316	001	AB	1	1
077316	002	AB	1	1
077316	003	AB	1	1
077316	004	AB	1	1
077317	001	AB	1	1
077317	002	AB	1	1
077319	001	AB	1	1
077319	002	AB	1	1
077319	003	AB	1	1
077321	001	AB	1	1
077321	002	AB	1	1
077321	003	AB	1	1
077321	004	AB	1	1
077321	005	AB	1	1
077321	006	AB	1	1
077322	001	AB	1	1
077322	002	AB	1	1
077323	001	AB	1	1
077323	002	AB	1	1
077324	001	AB	1	1
077324	002	AB	1	1
077324	003	AB	1	1
077324	004	AB	1	1
077328	001	AB	1	1
077328	002	AB	1	1
077328	003	AB	1	1
077328	004	AB	1	1
077328	005	AB	1	1
077329	001	AP	1	1
077329	002	AP	1	1
077329	003	AP	1	1
077330	001	AP	1	1
077331	001	AP	1	1
077332	001	AP	1	1
077336	001	AB1	1	1
077336	002	AB	1	1
077339	001	AB	1	1
077339	002	AB	1	1
077339	003	AB	1	1
077344	001	AB	1	1
077344	002	AB	1	1
077346	001	AB	1	1
077346	002	AB	1	1
077346	003	AB	1	1
077346	004	AB	1	1
077352	001	AB	1	1
077352	002	AB	1	1
077353	001	AB	1	1
077353	002	AB	1	1
077356	001	AP	1	1
077356	002	AP	1	1
077356	003	AP	1	1
077359	001	AB	1	1
077359	002	AB	1	1
077360	001	AP	1	1
077361	001	AB	1	1
077361	002	AB	1	1
077361	003	AB	1	1
077364	001	AB	1	1
077365	001	AP	1	1
077369	001	AB	1	1
077369	002	AB	1	1
077370	001	AB	1	1
077370	002	AB	1	1
077370	003	AB	1	1
077370	004	AB	1	1
077372	001	AP	1	1
077372	002	AP	1	1
077372	003	AP	1	1
077373	001	AP	1	1
077373	002	AP	1	1
077375	001	AB	1	1
077375	002	AB	1	1
077375	003	AB	1	1
077375	004	AB	1	1
077376	002	AB	1	1
077376	003	AB	1	1
077376	004	AB	1	1
077380	001	AB	1	1
077380	002	AB	1	1
077380	003	AB	1	1
077380	004	AB	1	1
077380	005	AB	1	1
077380	006	AB	1	1
077380	007	AB	1	1
077383	001	AP	1	1
077383	002	AP	1	1
077383	003	AP	1	1
077388	001	AB	1	1
077388	002	AB	1	1
077391	001	AB	1	1
077391	002	AB	1	1
077391	003	AB	1	1
077391	004	AB	1	1
077393	001	AP	1	1
077396	001	AB	1	1
077396	002	AB	1	1
077396	003	AB	1	1
077397	001	AB	1	1
077397	002	AB	1	1
077397	003	AB	1	1
077399	001	AA	1	1
077401	001	AB	1	1
077405	001	AA	1	1
077407	001	AP	1	1
077410	001	AB2	1	1
077414	001	AB	1	1
077414	002	AB	1	1
077415	001	AB3	1	1
077417	001	AB	1	1
077419	001	AB	1	1
077419	002	AB	1	1
077420	001	AB	1	1
077420	002	AB	1	1
077420	003	AB	1	1
077420	004	AB	1	1
077424	001	AB	1	1
077424	002	AB	1	1
077424	003	AB	1	1
077430	001	AP	1	1
077431	001	AB	1	1
077432	001	AP	1	1
077432	002	AP	1	1
077432	003	AP	1	1
077433	001	AP	1	1
077433	002	AP	1	1
077433	003	AP	1	1
077438	001	AB	1	1
077438	002	AB	1	1
077438	003	AB	1	1
077440	001	AB	1	1
077440	002	AB	1	1
077443	001	AB	1	1
077443	002	AB	1	1
077443	003	AB	1	1
077446	001	AB	1	1
077446	002	AB	1	1
077447	001	AB	1	1
077449	001	AB	1	1
077449	002	AB	1	1
077449	003	AB	1	1
077449	004	AB	1	1
077450	001	AP	1	1
077450	002	AP	1	1
077454	001	AB	1	1
077455	001	AB1	1	1
077455	002	AB1	1	1
077455	003	AB1	1	1
077456	001	AB	1	1
077456	002	AB	1	1
077456	003	AB	1	1
077457	001	AP	1	1
077457	002	AP	1	1
077457	003	AP	1	1
077458	001	AP	1	1
077459	001	AB	1	1
077459	002	AB	1	1
077459	003	AB	1	1
077460	001	AB	1	1
077460	002	AB	1	1
077460	003	AB	1	1
077460	004	AB	1	1
077460	005	AB	1	1
077460	006	AB	1	1
077460	007	AB	1	1
077461	001	AB	1	1
077461	002	AB	1	1
077462	001	AB	1	1
077462	002	AB	1	1
077463	001	AB	1	1
077463	002	AB	1	1
077466	001	AB	1	1
077466	002	AB	1	1
077466	003	AB	1	1
077469	001	AB2	1	1
077469	002	AB2	1	1
077470	001	AB	1	1
077470	002	AB	1	1
077470	003	AB	1	1
077470	004	AB	1	1
077471	001	AB	1	1
077473	001	AP	1	1
077474	001	AB	1	1
077474	002	AB	1	1
077474	003	AB	1	1
077474	004	AB	1	1
077475	001	AB2	1	1
077476	001	AA	1	1
077477	001	AB	1	1
077478	001	AB	1	1
077478	002	AB	1	1
077481	001	AP	1	1
077483	001	AB	1	1
077483	002	AB	1	1
077483	003	AB	1	1
077483	004	AB	1	1
077486	001	AB	1	1
077486	002	AB	1	1
077486	003	AB	1	1
077487	001	AB	1	1
077487	002	AB	1	1
077487	003	AB	1	1
077488	001	AB	1	1
077488	002	AB	1	1
077488	003	AB	1	1
077488	004	AB	1	1
077488	005	AB	1	1
077488	006	AB	1	1
077489	001	AB	1	1
077489	002	AB	1	1
077489	003	AB	1	1
077493	001	AB	1	1
077493	002	AB	1	1
077493	003	AB	1	1
077493	004	AB	1	1
077493	005	AB	1	1
077493	006	AB	1	1
077494	001	AB	1	1
077494	002	AB	1	1
077494	003	AB	1	1
077494	004	AB	1	1
077494	005	AB	1	1
077494	006	AB	1	1
077496	001	AP	1	1
077496	002	AP	1	1
077496	003	AP	1	1
077502	001	AB	1	1
077505	001	AB	1	1
077505	002	AB	1	1
077507	001	AB	1	1
077507	002	AB	1	1
077507	003	AB	1	1
077510	001	AB	1	1
077512	001	AB	1	1
077512	002	AB	1	1
077512	003	AB	1	1
077514	001	AB	1	1
077514	002	AB	1	1
077514	003	AB	1	1
077514	004	AB	1	1
077516	001	AB	1	1
077516	002	AB	1	1
077516	003	AB	1	1
077517	001	AB	1	1
077517	002	AB	1	1
077517	003	AB	1	1
077518	001	AB	1	1
077518	002	AB	1	1
077519	001	AN	1	1
077519	002	AN	1	1
077520	001	AB	1	1
077520	002	AB	1	1
077520	003	AB	1	1
077521	001	AB	1	1
077522	001	AB	1	1
077522	002	AB	1	1
077522	003	AB	1	1
077523	001	AB	1	1
077523	002	AB	1	1
077524	001	AB	1	1
077525	001	AB	1	1
077525	002	AB	1	1
077526	001	AB	1	1
077526	002	AB	1	1
077527	001	AB	1	1
077528	001	AB	1	1
077528	002	AB	1	1
077528	003	AB	1	1
077528	004	AB	1	1
077531	001	AB	1	1
077531	002	AB	1	1
077531	003	AB	1	1
077532	001	AB	1	1
077532	002	AB	1	1
077532	003	AB	1	1
077533	001	AB	1	1
077534	001	AB	1	1
077534	002	AB	1	1
077534	003	AB	1	1
077535	001	AB	1	1
077535	002	AB	1	1
077535	003	AB	1	1
077536	001	AB	1	1
077536	002	AB	1	1
077537	001	AB	1	1
077537	002	AB	1	1
077537	003	AB	1	1
077538	001	AB	1	1
077541	001	AP	1	1
077542	001	AB	1	1
077542	002	AB	1	1
077542	003	AB	1	1
077543	001	AB	1	1
077543	002	AB	1	1
077543	003	AB	1	1
077543	004	AB	1	1
077543	005	AB	1	1
077543	006	AB	1	1
077547	001	AB	1	1
077548	001	AP	1	1
077549	001	AB	1	1
077551	001	AP	1	1
077552	001	AB	1	1
077553	001	AB	1	1
077555	001	AB	1	1
077555	002	AB	1	1
077557	001	AB	1	1
077557	002	AB	1	1
077559	001	AN	1	1
077560	001	AB	1	1
077560	002	AB	1	1
077560	003	AB	1	1
077560	004	AB	1	1
077561	001	AB	1	1
077561	002	AB	1	1
077561	003	AB	1	1
077561	004	AB	1	1
077562	001	AB	1	1
077562	002	AB	1	1
077562	003	AB	1	1
077562	004	AB	1	1
077563	001	AB	1	1
077563	002	AB	1	1
077565	001	AB	1	1
077565	002	AB	1	1
077565	003	AB	1	1
077565	004	AB	1	1
077567	001	AB	1	1
077567	002	AB	1	1
077568	001	AT	1	1
077569	001	AN	1	1
077570	001	AB	1	1
077574	001	AP	1	1
077575	001	AB	1	1
077575	002	AB	1	1
077575	003	AB	1	1
077575	004	AB	1	1
077577	001	AP	1	1
077578	001	AB	1	1
077579	001	AT	1	1
077580	003	AB	1	1
077580	004	AB	1	1
077580	005	AB	1	1
077584	001	AB	1	1
077584	002	AB	1	1
077584	003	AB	1	1
077584	004	AB	1	1
077587	001	AB	1	1
077587	002	AB	1	1
077587	003	AB	1	1
077589	001	AB	1	1
077589	002	AB	1	1
077589	003	AB	1	1
077590	001	AB	1	1
077590	002	AB	1	1
077590	003	AB	1	1
077593	001	AB	1	1
077593	002	AB	1	1
077593	003	AB	1	1
077603	001	AB	1	1
077603	002	AB	1	1
077603	003	AB	1	1
077605	001	AB	1	1
077605	002	AB	1	1
077605	003	AB	1	1
077606	001	AB	1	1
077606	002	AB	1	1
077606	003	AB	1	1
077608	001	AB	1	1
077608	002	AB	1	1
077608	003	AB	1	1
077610	001	AP	1	1
077613	001	AB	1	1
077613	002	AB	1	1
077614	001	AB	1	1
077614	002	AB	1	1
077614	003	AB	1	1
077614	004	AB	1	1
077615	001	AB	1	1
077615	002	AB	1	1
077615	003	AB	1	1
077616	001	AB2	1	1
077616	002	AB2	1	1
077616	003	AB2	1	1
077619	001	AB	1	1
077619	002	AB	1	1
077620	001	AB	1	1
077620	002	AB	1	1
077620	003	AB	1	1
077621	001	AB	1	1
077621	002	AB	1	1
077621	003	AB	1	1
077621	004	AB	1	1
077622	001	AB	1	1
077622	002	AB	1	1
077622	003	AB	1	1
077622	004	AB	1	1
077622	005	AB	1	1
077622	006	AB	1	1
077623	001	AT	1	1
077624	001	AB	1	1
077624	002	AB	1	1
077624	003	AB	1	1
077625	001	AB	1	1
077625	002	AB	1	1
077625	003	AB	1	1
077626	001	AB	1	1
077626	002	AB	1	1
077626	003	AB	1	1
077626	004	AB	1	1
077627	001	AB	1	1
077627	002	AB	1	1
077627	003	AB	1	1
077627	004	AB	1	1
077629	001	AA	1	1
077630	001	AB	1	1
077633	001	AB	1	1
077633	003	AB	1	1
077633	004	AB	1	1
077633	005	AB	1	1
077634	001	AB	1	1
077634	002	AB	1	1
077634	003	AB	1	1
077636	001	AB	1	1
077636	002	AB	1	1
077636	003	AB	1	1
077637	001	AB	1	1
077637	002	AB	1	1
077637	003	AB	1	1
077639	001	AB	1	1
077639	002	AB	1	1
077639	003	AB	1	1
077642	001	AB	1	1
077642	002	AB	1	1
077642	003	AB	1	1
077643	001	AB	1	1
077643	002	AB	1	1
077643	003	AB	1	1
077643	004	AB	1	1
077644	001	AB	1	1
077644	002	AB	1	1
077644	003	AB	1	1
077646	001	AB	1	1
077647	001	AB	1	1
077647	002	AB	1	1
077647	003	AB	1	1
077651	001	AB	1	1
077651	002	AB	1	1
077651	003	AB	1	1
077652	001	AB	1	1
077652	002	AB	1	1
077652	003	AB	1	1
077653	001	AB	1	1
077653	002	AB	1	1
077653	003	AB	1	1
077653	004	AB	1	1
077653	005	AB	1	1
077654	001	AB	1	1
077654	002	AB	1	1
077654	003	AB	1	1
077655	001	AB	1	1
077655	002	AB	1	1
077657	001	AB	1	1
077657	002	AB	1	1
077657	003	AB	1	1
077661	004	AB	1	1
077661	005	AB	1	1
077662	001	AB	1	1
077662	002	AB	1	1
077663	001	AB	1	1
077663	002	AB	1	1
077663	003	AB	1	1
077665	001	AB	1	1
077665	002	AB	1	1
077666	001	AB	1	1
077666	002	AB	1	1
077666	003	AB	1	1
077670	001	AB	1	1
077670	002	AB	1	1
077670	003	AB	1	1
077671	001	AB	1	1
077671	002	AB	1	1
077671	003	AB	1	1
077672	001	AB	1	1
077672	002	AB	1	1
077672	003	AB	1	1
077672	004	AB	1	1
077676	001	AB	1	1
077678	001	AB	1	1
077681	001	AB2	1	1
077684	001	AB	1	1
077686	001	AB	1	1
077686	002	AB	1	1
077686	003	AB	1	1
077686	004	AB	1	1
077686	005	AB	1	1
077686	006	AB	1	1
077687	001	AT	1	1
077689	001	AT	1	1
077690	001	AB	1	1
077690	002	AB	1	1
077690	003	AB	1	1
077690	004	AB	1	1
077691	001	AB	1	1
077691	002	AB	1	1
077691	003	AB	1	1
077691	004	AB	1	1
077691	005	AB	1	1
077698	001	AP	1	1
077699	001	AB	1	1
077700	001	AT	1	1
077701	001	AB	1	1
077701	002	AB	1	1
077702	001	AA	1	1
077703	001	AP	1	1
077703	002	AP	1	1
077704	001	AB	1	1
077705	001	AB	1	1
077705	002	AB	1	1
077706	001	AA	1	1
077707	001	AB	1	1
077707	002	AB2	1	1
077707	003	AB2	1	1
077708	001	AB	1	1
077708	002	AB	1	1
077711	001	AB	1	1
077711	002	AB	1	1
077711	003	AB	1	1
077712	001	AB	1	1
077712	002	AB	1	1
077712	003	AB	1	1
077714	001	AB	1	1
077715	001	AB3	1	1
077715	002	AB3	1	1
077716	001	AP	1	1
077719	001	AA	1	1
077721	001	AB	1	1
077722	001	AB	1	1
077723	001	AB	1	1
077723	002	AB	1	1
077724	001	AB	1	1
077724	002	AB	1	1
077724	003	AB	1	1
077724	004	AB	1	1
077724	005	AB	1	1
077725	001	AB	1	1
077725	002	AB	1	1
077725	003	AB	1	1
077725	004	AB	1	1
077727	001	AB	1	1
077728	001	AB	1	1
077729	001	AB	1	1
077729	002	AB	1	1
077729	003	AB	1	1
077731	001	AB	1	1
077731	002	AB	1	1
077731	003	AB	1	1
077731	004	AB	1	1
077732	001	AB	1	1
077732	002	AB	1	1
077732	003	AB	1	1
077733	001	AB	1	1
077733	002	AB	1	1
077733	003	AB	1	1
077733	004	AB	1	1
077734	001	AB	1	1
077734	002	AB	1	1
077734	003	AB	1	1
077736	001	AA	1	1
077739	001	AB	1	1
077739	002	AB	1	1
077739	003	AB	1	1
077741	001	AB	1	1
077741	002	AB	1	1
077741	003	AB	1	1
077741	004	AB	1	1
077742	001	AB	1	1
077742	002	AB	1	1
077742	003	AB	1	1
077742	004	AB	1	1
077742	005	AB	1	1
077743	001	AB	1	1
077744	001	AB	1	1
077744	002	AB	1	1
077744	003	AB	1	1
077745	001	AB	1	1
077745	002	AB	1	1
077745	003	AB	1	1
077745	004	AB	1	1
077745	005	AB	1	1
077745	006	AB	1	1
077745	007	AB	1	1
077746	001	AB	1	1
077746	002	AB	1	1
077746	003	AB	1	1
077747	001	AB	1	1
077747	002	AB	1	1
077747	003	AB	1	1
077748	001	AB	1	1
077748	002	AB	1	1
077748	003	AB	1	1
077749	001	AB	1	1
077749	002	AB	1	1
077749	003	AB	1	1
077750	001	AB	1	1
077751	001	AB	1	1
077751	002	AB	1	1
077751	003	AB	1	1
077751	004	AB	1	1
077752	001	AB	1	1
077752	002	AB	1	1
077752	003	AB	1	1
077752	004	AB	1	1
077752	005	AB	1	1
077753	001	AP	1	1
077753	002	AP	1	1
077754	001	AB	1	1
077754	002	AB	1	1
077754	003	AB	1	1
077756	001	AN	1	1
077756	002	AN	1	1
077756	003	AN	1	1
077759	001	AB	1	1
077759	002	AB	1	1
077759	003	AB	1	1
077760	001	AP	1	1
077761	001	AP	1	1
077763	001	AB1	1	1
077764	001	AT	1	1
077765	001	AB	1	1
077765	002	AB	1	1
077765	003	AB	1	1
077769	001	AB	1	1
077769	002	AB	1	1
077769	003	AB	1	1
077769	004	AB	1	1
077769	005	AB	1	1
077769	006	AB	1	1
077771	001	AB	1	1
077771	002	AB	1	1
077771	003	AB	1	1
077772	001	AN	1	1
077772	002	AN	1	1
077773	001	AB	1	1
077773	002	AB	1	1
077774	001	AA	1	1
077775	001	AB	1	1
077775	002	AB	1	1
077775	003	AB	1	1
077775	004	AB	1	1
077776	001	AP	1	1
077776	002	AP	1	1
077780	001	AB	1	1
077780	002	AB	1	1
077780	003	AB	1	1
077780	004	AB	1	1
077781	001	AB	1	1
077781	002	AB	1	1
077781	003	AB	1	1
077783	001	AB	1	1
077783	002	AB	1	1
077783	003	AB	1	1
077783	004	AB	1	1
077785	001	AB	1	1
077787	001	AB	1	1
077787	002	AB	1	1
077787	003	AB	1	1
077788	001	AA	1	1
077789	001	AT	1	1
077790	001	AP	1	1
077793	001	AB	1	1
077794	001	AB	1	1
077794	002	AB	1	1
077794	003	AB	1	1
077795	001	AB	1	1
077795	002	AB	1	1
077795	003	AB	1	1
077797	001	AB	1	1
077797	002	AB	1	1
077800	001	AN	1	1
077800	002	AN	1	1
077800	003	AN	1	1
077801	001	AB	1	1
077801	002	AB	1	1
077801	003	AB	1	1
077802	001	AB	1	1
077802	002	AB	1	1
077802	003	AB	1	1
077805	001	AB	1	1
077805	002	AB	1	1
077805	003	AB	1	1
077806	001	AB	1	1
077807	001	AB	1	1
077809	001	AB	1	1
077811	001	AB	1	1
077812	001	AA	1	1
077813	001	AB	1	1
077813	002	AB	1	1
077813	003	AB	1	1
077819	001	AB	1	1
077820	001	AB	1	1
077820	002	AB	1	1
077824	001	AB	1	1
077824	002	AB	1	1
077827	001	AB	1	1
077827	002	AB	1	1
077828	001	AB	1	1
077828	002	AB	1	1
077831	001	AB	1	1
077833	001	AB	1	1
077833	002	AB	1	1
077834	001	AP	1	1
077836	001	AB	1	1
077837	001	AB	1	1
077837	002	AB	1	1
077837	003	AB	1	1
077837	004	AB	1	1
077837	005	AB	1	1
077839	001	AN	1	1
077840	001	AP	1	1
077841	001	AP	1	1
077842	001	AB	1	1
077843	001	AB	1	1
077844	001	AB	1	1
077845	001	AT	1	1
077846	001	AT	1	1
077847	001	AT	1	1
077849	001	AA	1	1
077851	001	AB	1	1
077851	002	AB	1	1
077852	001	AB	1	1
077852	002	AB	1	1
077852	003	AB	1	1
077852	004	AB	1	1
077852	005	AB	1	1
077852	006	AB	1	1
077852	007	AB	1	1
077853	001	AB	1	1
077853	002	AB	1	1
077853	003	AB	1	1
077854	001	AB	1	1
077854	002	AB	1	1
077854	003	AB	1	1
077854	004	AB	1	1
077854	005	AB	1	1
077855	001	AB	1	1
077855	002	AB	1	1
077856	001	AB	1	1
077856	002	AB	1	1
077856	003	AB	1	1
077857	001	AP	1	1
077857	002	AP	1	1
077857	003	AP	1	1
077857	004	AP	1	1
077857	005	AP	1	1
077857	006	AP	1	1
077857	007	AP	1	1
077858	001	AB	1	1
077859	001	AB	1	1
077859	002	AB	1	1
077859	003	AB	1	1
077860	001	AB	1	1
077860	002	AB	1	1
077860	003	AB	1	1
077860	004	AB	1	1
077860	005	AB	1	1
077860	006	AB	1	1
077861	001	AP	1	1
077861	002	AP	1	1
077861	003	AP	1	1
077861	004	AP	1	1
077862	002	AB	1	1
077863	003	AB	1	1
077864	001	AB	1	1
077864	002	AB	1	1
077864	003	AB	1	1
077867	001	AN	1	1
077868	001	AB	1	1
077868	002	AB	1	1
077869	001	AB	1	1
077869	002	AB	1	1
077869	003	AB	1	1
077870	001	AB	1	1
077870	002	AB	1	1
077870	003	AB	1	1
077871	001	AP	1	1
077873	001	AB	1	1
077873	002	AB	1	1
077877	001	AB	1	1
077877	002	AB	1	1
077877	003	AB	1	1
077878	001	AB	1	1
077878	002	AB	1	1
077880	001	AB	1	1
077880	002	AB	1	1
077880	003	AB	1	1
077882	001	AB	1	1
077882	002	AB	1	1
077883	001	AB	1	1
077884	001	AB	1	1
077884	002	AB	1	1
077885	001	AB	1	1
077887	001	AB	1	1
077887	002	AB	1	1
077887	003	AB	1	1
077887	004	AB	1	1
077890	001	AB	1	1
077890	002	AB	1	1
077890	003	AB	1	1
077890	004	AB	1	1
077893	001	AA	1	1
077894	001	AB	1	1
077894	002	AB	1	1
077894	003	AB	1	1
077895	001	AB	1	1
077896	001	AB	1	1
077898	001	AB	1	1
077898	002	AB	1	1
077899	001	AB1	1	1
077899	002	AB1	1	1
077899	003	AB1	1	1
077900	001	AB	1	1
077900	002	AB	1	1
077900	003	AB	1	1
077900	004	AB	1	1
077901	001	AB	1	1
077901	002	AB	1	1
077901	003	AB	1	1
077903	001	AB	1	1
077903	002	AB	1	1
077904	001	AB	1	1
077904	002	AB	1	1
077904	003	AB	1	1
077906	001	AP	1	1
077907	001	AP	1	1
077908	001	AB	1	1
077909	001	AP	1	1
077909	002	AP	1	1
077910	001	AB	1	1
077910	002	AB	1	1
077911	001	AB	1	1
077911	002	AB	1	1
077911	003	AB	1	1
077912	001	AB	1	1
077912	002	AB	1	1
077912	003	AB	1	1
077913	001	AP	1	1
077914	001	AB	1	1
077915	001	AP	1	1
077915	002	AP	1	1
077917	001	AB	1	1
077917	002	AB	1	1
077917	003	AB	1	1
077917	004	AB	1	1
077918	001	AB	1	1
077918	002	AB	1	1
077919	001	AB	1	1
077920	001	AB	1	1
077920	002	AB	1	1
077921	001	AB	1	1
077921	002	AB	1	1
077923	001	AB	1	1
077923	002	AB	1	1
077926	001	AP	1	1
077926	002	AP	1	1
077926	003	AP	1	1
077927	001	AB	1	1
077927	002	AB	1	1
077928	001	AB	1	1
077928	002	AB	1	1
077929	001	AB	1	1
077929	002	AB	1	1
077931	001	AB	1	1
077931	002	AB	1	1
077932	001	AB	1	1
077932	002	AB	1	1
077934	001	AB	1	1
077934	002	AB	1	1
077936	001	AB	1	1
077936	002	AB	1	1
077937	001	AB	1	1
077937	002	AB	1	1
077938	001	AB	1	1
077938	002	AB	1	1
077941	001	AP	1	1
077942	001	AP	1	1
077942	002	AP	1	1
077943	001	AP	1	1
077944	001	AB	1	1
077944	002	AB	1	1
077947	001	AP	1	1
077947	002	AP	1	1
077948	001	AB	1	1
077948	002	AB	1	1
077948	003	AB	1	1
077953	001	AB	1	1
077953	002	AB	1	1
077953	003	AB	1	1
077953	004	AB	1	1
077953	005	AB	1	1
077953	006	AB	1	1
077954	001	AB	1	1
077955	001	AB	1	1
077955	002	AB	1	1
077955	003	AB	1	1
077956	001	AB	1	1
077959	001	AB	1	1
077959	002	AB	1	1
077959	003	AB	1	1
